12,0,6.8,0.39,0.8,2.2,0.2,0.5,0.5,0.1,0.2,1.2,0.4,0.8,0.2,0.4,0.2,0.3,1.2,1.9,6,6,8.1,0.004
8,0,6.8,0.44,0.5,1.1,0,0.1,0.63,0.6,1,1.4,0.5,0.9,0.5,0.4,0.3,0.4,0.6,1.6,3,5,18.6,0.181
7,0,3,0.38,0.4,1.1,0,0,0.83,0.7,0.9,1.1,0.7,0.4,0,0.1,0.3,0.3,0.1,1.6,3,4,24.3,0.151
2,0,7.5,0.25,0.5,2,0.5,2,0,0,0,1.5,0,1.5,0,0,1,0,0.5,1.5,0,2,7.8,0.009
4,0,2,0.6,0.8,1.3,0,0,0,0,0,1,0.3,0.8,0.3,0,0,0.3,0.3,1.5,1,3,27,0.111
4,0,5.8,0.25,0.3,1,0,0.5,0.6,0.8,1.3,0.5,0,0.5,0.3,0.3,0,0,0.5,1.3,3,1,6.1,0.061
8,0,3.5,0.27,0.4,1.4,0,0.1,1,0.3,0.3,1.4,0.5,0.9,0.1,0,0,0,0.1,1,5,3,10.1,0.01
12,0,3.8,0.44,0.3,0.8,0,0.3,0,0,0,0.5,0,0.5,0.2,0,0,0.2,0.4,0.7,7,5,1.7,-0.055
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.005
36,36,36,0.51,7,13.9,1.2,3.5,0.55,2.8,5.1,8.5,1.9,6.6,7.4,1.9,0.9,4,2.8,16.9,17,19,17.6,0.097
82,82,32,0.54,7.6,14.1,0.4,1.1,0.81,2.7,3.4,10.5,2.8,7.7,2,0.7,1.7,2.2,3,18.3,29,53,22.5,0.151
